boolq_id,pred_L1,comp_L1,corr_L1,label_L1,answered_L1,idk_L1,anscorr_L1
dev_2334,i,False,,idk,False,True,
dev_2335,no,True,True,no,True,False,True
dev_2336,i,False,,idk,False,True,
dev_2337,i,False,,idk,False,True,
dev_2338,yes,True,True,yes,True,False,True
dev_2339,i,False,,idk,False,True,
dev_2341,yes,True,True,yes,True,False,True
dev_2342,i,False,,idk,False,True,
dev_2344,i,False,,idk,False,True,
dev_2345,i,False,,idk,False,True,
dev_2346,i,False,,idk,False,True,
dev_2347,i,False,,idk,False,True,
dev_2348,yes,True,True,yes,True,False,True
dev_2349,i,False,,idk,False,True,
dev_2350,yes,True,False,yes,True,False,False
dev_2351,yes,True,True,yes,True,False,True
dev_2352,yes,True,True,yes,True,False,True
dev_2353,i,False,,idk,False,True,
dev_2354,i,False,,idk,False,True,
dev_2355,i,False,,idk,False,True,
dev_2356,yes,True,True,yes,True,False,True
dev_2358,yes,True,True,yes,True,False,True
dev_2359,i,False,,idk,False,True,
dev_2360,i,False,,idk,False,True,
dev_2361,yes,True,True,yes,True,False,True
dev_2363,i,False,,idk,False,True,
dev_2364,no,True,True,no,True,False,True
dev_2365,yes,True,True,yes,True,False,True
dev_2366,yes,True,True,yes,True,False,True
dev_2367,i,False,,idk,False,True,
dev_2368,i,False,,idk,False,True,
dev_2369,yes,True,True,yes,True,False,True
dev_2370,i,False,,idk,False,True,
dev_2371,yes,True,True,yes,True,False,True
dev_2372,yes,True,True,yes,True,False,True
dev_2373,i,False,,idk,False,True,
dev_2374,yes,True,True,yes,True,False,True
dev_2375,yes,True,True,yes,True,False,True
dev_2376,i,False,,idk,False,True,
dev_2377,i,False,,idk,False,True,
dev_2378,yes,True,True,yes,True,False,True
dev_2379,i,False,,idk,False,True,
dev_2380,i,False,,idk,False,True,
dev_2381,i,False,,idk,False,True,
dev_2382,no,True,False,no,True,False,False
dev_2383,i,False,,idk,False,True,
dev_2384,i,False,,idk,False,True,
dev_2385,i,False,,idk,False,True,
dev_2386,the,False,,other,False,False,
dev_2387,no,True,False,no,True,False,False
dev_2388,yes,True,False,yes,True,False,False
dev_2389,yes,True,True,yes,True,False,True
dev_2391,no,True,True,no,True,False,True
dev_2392,a,False,,other,False,False,
dev_2393,yes,True,True,yes,True,False,True
dev_2394,i,False,,idk,False,True,
dev_2395,i,False,,idk,False,True,
dev_2396,no,True,False,no,True,False,False
dev_2397,yes,True,True,yes,True,False,True
dev_2398,yes,True,True,yes,True,False,True
dev_2399,yes,True,True,yes,True,False,True
dev_2400,i,False,,idk,False,True,
dev_2401,no,True,True,no,True,False,True
dev_2402,yes,True,True,yes,True,False,True
dev_2403,i,False,,idk,False,True,
dev_2404,i,False,,idk,False,True,
dev_2405,yes,True,True,yes,True,False,True
dev_2406,yes,True,True,yes,True,False,True
dev_2407,yes,True,True,yes,True,False,True
dev_2408,no,True,False,no,True,False,False
dev_2409,i,False,,idk,False,True,
dev_2410,i,False,,idk,False,True,
dev_2411,yes,True,True,yes,True,False,True
dev_2412,i,False,,idk,False,True,
dev_2413,yes,True,False,yes,True,False,False
dev_2414,i,False,,idk,False,True,
dev_2415,no,True,True,no,True,False,True
dev_2416,i,False,,idk,False,True,
dev_2417,yes,True,True,yes,True,False,True
dev_2418,i,False,,idk,False,True,
dev_2420,i,False,,idk,False,True,
dev_2421,i,False,,idk,False,True,
dev_2422,yes,True,True,yes,True,False,True
dev_2424,i,False,,idk,False,True,
dev_2425,i,False,,idk,False,True,
dev_2426,no,True,True,no,True,False,True
dev_2427,yes,True,True,yes,True,False,True
dev_2428,no,True,False,no,True,False,False
dev_2429,i,False,,idk,False,True,
dev_2430,yes,True,True,yes,True,False,True
dev_2431,no,True,True,no,True,False,True
dev_2432,i,False,,idk,False,True,
dev_2433,yes,True,False,yes,True,False,False
dev_2434,yes,True,False,yes,True,False,False
dev_2435,yes,True,True,yes,True,False,True
dev_2436,no,True,True,no,True,False,True
dev_2437,i,False,,idk,False,True,
dev_2438,yes,True,True,yes,True,False,True
dev_2439,no,True,True,no,True,False,True
dev_2440,i,False,,idk,False,True,
dev_2441,i,False,,idk,False,True,
dev_2442,i,False,,idk,False,True,
dev_2444,i,False,,idk,False,True,
dev_2445,i,False,,idk,False,True,
dev_2446,yes,True,True,yes,True,False,True
dev_2447,yes,True,False,yes,True,False,False
dev_2448,no,True,True,no,True,False,True
dev_2449,yes,True,True,yes,True,False,True
dev_2450,i,False,,idk,False,True,
dev_2451,i,False,,idk,False,True,
dev_2452,yes,True,True,yes,True,False,True
dev_2453,i,False,,idk,False,True,
dev_2454,i,False,,idk,False,True,
dev_2455,i,False,,idk,False,True,
dev_2456,the,False,,other,False,False,
dev_2457,i,False,,idk,False,True,
dev_2458,yes,True,True,yes,True,False,True
dev_2459,i,False,,idk,False,True,
dev_2460,i,False,,idk,False,True,
dev_2461,i,False,,idk,False,True,
dev_2462,i,False,,idk,False,True,
dev_2464,yes,True,True,yes,True,False,True
dev_2465,i,False,,idk,False,True,
dev_2466,i,False,,idk,False,True,
dev_2467,i,False,,idk,False,True,
dev_2468,yes,True,True,yes,True,False,True
dev_2469,i,False,,idk,False,True,
dev_2470,no,True,True,no,True,False,True
dev_2471,i,False,,idk,False,True,
dev_2473,no,True,False,no,True,False,False
dev_2474,i,False,,idk,False,True,
dev_2475,the,False,,other,False,False,
dev_2476,yes,True,True,yes,True,False,True
dev_2477,i,False,,idk,False,True,
dev_2478,i,False,,idk,False,True,
dev_2479,yes,True,False,yes,True,False,False
dev_2480,bart,False,,other,False,False,
dev_2481,yes,True,True,yes,True,False,True
dev_2482,yes,True,True,yes,True,False,True
dev_2483,i,False,,idk,False,True,
dev_2484,i,False,,idk,False,True,
dev_2485,yes,True,True,yes,True,False,True
dev_2486,yes,True,True,yes,True,False,True
dev_2487,yes,True,True,yes,True,False,True
dev_2488,yes,True,True,yes,True,False,True
dev_2490,yes,True,True,yes,True,False,True
dev_2491,yes,True,True,yes,True,False,True
dev_2493,yes,True,True,yes,True,False,True
dev_2494,i,False,,idk,False,True,
dev_2495,yes,True,True,yes,True,False,True
dev_2496,i,False,,idk,False,True,
dev_2497,i,False,,idk,False,True,
dev_2498,yes,True,True,yes,True,False,True
dev_2499,no,True,True,no,True,False,True
dev_2500,no,True,True,no,True,False,True
dev_2501,yes,True,True,yes,True,False,True
dev_2502,i,False,,idk,False,True,
dev_2503,i,False,,idk,False,True,
dev_2504,yes,True,False,yes,True,False,False
dev_2505,i,False,,idk,False,True,
dev_2506,i,False,,idk,False,True,
dev_2507,i,False,,idk,False,True,
dev_2508,no,True,True,no,True,False,True
dev_2509,yes,True,True,yes,True,False,True
dev_2511,i,False,,idk,False,True,
dev_2512,i,False,,idk,False,True,
dev_2514,yes,True,True,yes,True,False,True
dev_2515,yes,True,True,yes,True,False,True
dev_2517,no,True,True,no,True,False,True
dev_2518,i,False,,idk,False,True,
dev_2519,i,False,,idk,False,True,
dev_2520,yes,True,True,yes,True,False,True
dev_2521,the,False,,idk,False,True,
dev_2522,i,False,,idk,False,True,
dev_2523,i,False,,idk,False,True,
dev_2524,no,True,True,no,True,False,True
dev_2525,i,False,,idk,False,True,
dev_2526,yes,True,True,yes,True,False,True
dev_2528,i,False,,idk,False,True,
dev_2529,i,False,,idk,False,True,
dev_2530,yes,True,True,yes,True,False,True
dev_2531,i,False,,idk,False,True,
dev_2532,no,True,False,no,True,False,False
dev_2533,yes,True,True,yes,True,False,True
dev_2534,i,False,,idk,False,True,
dev_2535,i,False,,idk,False,True,
dev_2537,yes,True,False,yes,True,False,False
dev_2538,yes,True,False,yes,True,False,False
dev_2539,the,False,,other,False,False,
dev_2540,no,True,True,no,True,False,True
dev_2541,the,False,,other,False,False,
dev_2542,no,True,True,no,True,False,True
dev_2543,i,False,,idk,False,True,
dev_2544,i,False,,idk,False,True,
dev_2545,yes,True,True,yes,True,False,True
dev_2546,yes,True,True,yes,True,False,True
dev_2547,no,True,False,no,True,False,False
dev_2548,yes,True,False,yes,True,False,False
dev_2549,no,True,True,no,True,False,True
dev_2550,i,False,,idk,False,True,
dev_2551,i,False,,idk,False,True,
dev_2553,yes,True,True,yes,True,False,True
dev_2555,yes,True,False,yes,True,False,False
dev_2556,i,False,,idk,False,True,
dev_2557,yes,True,True,yes,True,False,True
dev_2558,i,False,,idk,False,True,
dev_2562,no,True,True,no,True,False,True
dev_2563,yes,True,True,yes,True,False,True
dev_2564,yes,True,True,yes,True,False,True
dev_2565,i,False,,idk,False,True,
dev_2566,yes,True,False,yes,True,False,False
dev_2567,i,False,,idk,False,True,
dev_2568,i,False,,idk,False,True,
dev_2569,yes,True,True,yes,True,False,True
dev_2571,the,False,,other,False,False,
dev_2572,yes,True,False,yes,True,False,False
dev_2574,yes,True,True,yes,True,False,True
dev_2576,no,True,True,no,True,False,True
dev_2577,yes,True,False,yes,True,False,False
dev_2578,i,False,,idk,False,True,
dev_2579,i,False,,idk,False,True,
dev_2582,yes,True,True,yes,True,False,True
dev_2583,yes,True,True,yes,True,False,True
dev_2584,no,True,True,no,True,False,True
dev_2585,i,False,,idk,False,True,
dev_2586,no,True,True,no,True,False,True
dev_2588,yes,True,True,yes,True,False,True
dev_2589,i,False,,idk,False,True,
dev_2590,i,False,,idk,False,True,
dev_2591,yes,True,True,yes,True,False,True
dev_2592,i,False,,idk,False,True,
dev_2593,i,False,,idk,False,True,
dev_2594,i,False,,idk,False,True,
dev_2595,i,False,,idk,False,True,
dev_2597,yes,True,True,yes,True,False,True
dev_2598,yes,True,True,yes,True,False,True
dev_2599,yes,True,True,yes,True,False,True
dev_2600,i,False,,idk,False,True,
dev_2602,no,True,True,no,True,False,True
dev_2603,yes,True,True,yes,True,False,True
dev_2604,i,False,,idk,False,True,
dev_2605,no,True,False,no,True,False,False
dev_2606,i,False,,idk,False,True,
dev_2607,i,False,,idk,False,True,
dev_2608,no,True,True,no,True,False,True
dev_2609,yes,True,True,yes,True,False,True
dev_2610,yes,True,True,yes,True,False,True
dev_2611,i,False,,idk,False,True,
dev_2612,yes,True,True,yes,True,False,True
dev_2613,i,False,,idk,False,True,
dev_2614,no,True,False,no,True,False,False
dev_2616,yes,True,True,yes,True,False,True
dev_2617,yes,True,True,yes,True,False,True
dev_2620,yes,True,True,yes,True,False,True
dev_2621,i,False,,idk,False,True,
dev_2622,yes,True,False,yes,True,False,False
dev_2624,no,True,True,no,True,False,True
dev_2625,i,False,,idk,False,True,
dev_2626,i,False,,idk,False,True,
dev_2627,yes,True,True,yes,True,False,True
dev_2628,no,True,True,no,True,False,True
dev_2629,i,False,,idk,False,True,
dev_2630,i,False,,idk,False,True,
dev_2631,yes,True,True,yes,True,False,True
dev_2632,i,False,,idk,False,True,
dev_2634,no,True,False,no,True,False,False
dev_2635,i,False,,other,False,False,
dev_2636,yes,True,True,yes,True,False,True
dev_2637,i,False,,idk,False,True,
dev_2638,i,False,,idk,False,True,
dev_2639,i,False,,idk,False,True,
dev_2640,i,False,,idk,False,True,
dev_2641,i,False,,idk,False,True,
dev_2642,i,False,,idk,False,True,
dev_2643,yes,True,False,yes,True,False,False
dev_2644,i,False,,idk,False,True,
dev_2646,yes,True,True,yes,True,False,True
dev_2647,i,False,,idk,False,True,
dev_2648,yes,True,True,yes,True,False,True
dev_2649,no,True,True,no,True,False,True
dev_2650,no,True,True,no,True,False,True
dev_2652,i,False,,idk,False,True,
dev_2653,yes,True,True,yes,True,False,True
dev_2654,i,False,,idk,False,True,
dev_2655,no,True,False,no,True,False,False
dev_2656,no,True,False,no,True,False,False
dev_2657,yes,True,True,yes,True,False,True
dev_2658,no,True,True,no,True,False,True
dev_2659,yes,True,True,yes,True,False,True
dev_2661,no,True,True,no,True,False,True
dev_2662,i,False,,idk,False,True,
dev_2663,yes,True,True,yes,True,False,True
dev_2664,no,True,True,no,True,False,True
dev_2665,i,False,,idk,False,True,
dev_2666,i,False,,idk,False,True,
dev_2667,yes,True,True,yes,True,False,True
dev_2669,i,False,,idk,False,True,
dev_2670,i,False,,idk,False,True,
dev_2671,i,False,,idk,False,True,
dev_2672,i,False,,idk,False,True,
dev_2673,i,False,,idk,False,True,
dev_2674,yes,True,True,yes,True,False,True
dev_2675,yes,True,True,yes,True,False,True
dev_2676,yes,True,True,yes,True,False,True
dev_2678,i,False,,idk,False,True,
dev_2679,i,False,,idk,False,True,
dev_2681,no,True,True,no,True,False,True
dev_2682,i,False,,idk,False,True,
dev_2683,yes,True,True,yes,True,False,True
dev_2684,yes,True,True,yes,True,False,True
dev_2685,i,False,,idk,False,True,
dev_2687,no,True,True,no,True,False,True
dev_2688,yes,True,True,yes,True,False,True
dev_2689,i,False,,idk,False,True,
dev_2690,no,True,False,no,True,False,False
dev_2691,no,True,True,no,True,False,True
dev_2692,no,True,True,no,True,False,True
dev_2693,i,False,,idk,False,True,
dev_2694,i,False,,idk,False,True,
dev_2695,adjusted,False,,other,False,False,
dev_2697,yes,True,True,yes,True,False,True
dev_2698,yes,True,True,yes,True,False,True
dev_2699,i,False,,idk,False,True,
dev_2701,no,True,True,no,True,False,True
dev_2703,i,False,,idk,False,True,
dev_2704,i,False,,idk,False,True,
dev_2706,i,False,,idk,False,True,
dev_2707,yes,True,True,yes,True,False,True
dev_2708,yes,True,True,yes,True,False,True
dev_2709,yes,True,True,yes,True,False,True
dev_2710,a,False,,other,False,False,
dev_2711,i,False,,idk,False,True,
dev_2712,i,False,,idk,False,True,
dev_2713,i,False,,idk,False,True,
dev_2714,i,False,,idk,False,True,
dev_2715,yes,True,True,yes,True,False,True
dev_2716,i,False,,idk,False,True,
dev_2717,i,False,,idk,False,True,
dev_2718,yes,True,True,yes,True,False,True
dev_2719,yes,True,False,yes,True,False,False
dev_2720,yes,True,True,yes,True,False,True
dev_2721,i,False,,idk,False,True,
dev_2723,i,False,,idk,False,True,
dev_2724,i,False,,idk,False,True,
dev_2725,i,False,,idk,False,True,
dev_2727,yes,True,False,yes,True,False,False
dev_2729,i,False,,idk,False,True,
dev_2730,i,False,,idk,False,True,
dev_2731,yes,True,True,yes,True,False,True
dev_2732,yes,True,True,yes,True,False,True
dev_2733,i,False,,idk,False,True,
dev_2734,i,False,,idk,False,True,
dev_2735,i,False,,idk,False,True,
dev_2736,i,False,,idk,False,True,
dev_2737,i,False,,idk,False,True,
dev_2739,no,True,True,no,True,False,True
dev_2740,no,True,True,no,True,False,True
dev_2742,yes,True,True,yes,True,False,True
dev_2743,iron,False,,other,False,False,
dev_2744,i,False,,idk,False,True,
dev_2746,yes,True,True,yes,True,False,True
dev_2747,yes,True,True,yes,True,False,True
dev_2748,yes,True,True,yes,True,False,True
dev_2749,yes,True,True,yes,True,False,True
dev_2750,no,True,False,no,True,False,False
dev_2751,yes,True,True,yes,True,False,True
dev_2752,i,False,,idk,False,True,
dev_2754,yes,True,True,yes,True,False,True
dev_2755,no,True,True,no,True,False,True
dev_2756,no,True,True,no,True,False,True
dev_2757,no,True,False,no,True,False,False
dev_2758,i,False,,idk,False,True,
dev_2759,yes,True,True,yes,True,False,True
dev_2760,yes,True,True,yes,True,False,True
dev_2761,yes,True,True,yes,True,False,True
dev_2762,yes,True,True,yes,True,False,True
dev_2763,yes,True,True,yes,True,False,True
dev_2764,i,False,,idk,False,True,
dev_2765,yes,True,True,yes,True,False,True
dev_2766,i,False,,idk,False,True,
dev_2767,yes,True,True,yes,True,False,True
dev_2769,i,False,,idk,False,True,
dev_2770,no,True,False,no,True,False,False
dev_2773,yes,True,True,yes,True,False,True
dev_2775,i,False,,idk,False,True,
dev_2776,yes,True,True,yes,True,False,True
dev_2777,i,False,,idk,False,True,
dev_2778,i,False,,idk,False,True,
dev_2779,i,False,,idk,False,True,
dev_2782,i,False,,idk,False,True,
dev_2783,no,True,True,no,True,False,True
dev_2784,i,False,,idk,False,True,
dev_2786,yes,True,True,yes,True,False,True
dev_2787,i,False,,idk,False,True,
dev_2790,i,False,,idk,False,True,
dev_2791,no,True,False,no,True,False,False
dev_2792,i,False,,idk,False,True,
dev_2793,i,False,,idk,False,True,
dev_2794,yes,True,True,yes,True,False,True
dev_2795,yes,True,True,yes,True,False,True
dev_2796,i,False,,idk,False,True,
dev_2798,i,False,,idk,False,True,
dev_2800,i,False,,idk,False,True,
dev_2801,yes,True,True,yes,True,False,True
dev_2802,yes,True,True,yes,True,False,True
dev_2804,no,True,True,no,True,False,True
dev_2805,i,False,,idk,False,True,
dev_2806,i,False,,idk,False,True,
dev_2807,i,False,,idk,False,True,
dev_2808,a,False,,other,False,False,
dev_2809,the,False,,other,False,False,
dev_2810,yes,True,True,yes,True,False,True
dev_2811,yes,True,True,yes,True,False,True
dev_2812,i,False,,idk,False,True,
dev_2813,no,True,False,no,True,False,False
dev_2814,no,True,True,no,True,False,True
dev_2816,in,False,,other,False,False,
dev_2817,i,False,,idk,False,True,
dev_2819,yes,True,True,yes,True,False,True
dev_2820,i,False,,idk,False,True,
dev_2821,no,True,False,no,True,False,False
dev_2822,yes,True,True,yes,True,False,True
dev_2824,no,True,True,no,True,False,True
dev_2825,i,False,,idk,False,True,
dev_2826,yes,True,True,yes,True,False,True
dev_2827,i,False,,idk,False,True,
dev_2832,no,True,False,no,True,False,False
dev_2834,i,False,,idk,False,True,
dev_2835,no,True,True,no,True,False,True
dev_2836,i,False,,idk,False,True,
dev_2837,i,False,,idk,False,True,
dev_2838,yes,True,False,yes,True,False,False
dev_2841,i,False,,idk,False,True,
dev_2842,i,False,,idk,False,True,
dev_2843,i,False,,idk,False,True,
dev_2844,the,False,,other,False,False,
dev_2845,yes,True,True,yes,True,False,True
dev_2846,i,False,,idk,False,True,
dev_2847,i,False,,idk,False,True,
dev_2848,i,False,,idk,False,True,
dev_2849,yes,True,True,yes,True,False,True
dev_2850,i,False,,idk,False,True,
dev_2853,yes,True,False,yes,True,False,False
dev_2854,i,False,,idk,False,True,
dev_2855,i,False,,idk,False,True,
dev_2856,i,False,,idk,False,True,
dev_2857,i,False,,idk,False,True,
dev_2858,i,False,,idk,False,True,
dev_2859,i,False,,idk,False,True,
dev_2860,yes,True,True,yes,True,False,True
dev_2861,yes,True,True,yes,True,False,True
dev_2862,i,False,,idk,False,True,
dev_2863,i,False,,idk,False,True,
dev_2864,i,False,,idk,False,True,
dev_2865,i,False,,idk,False,True,
dev_2866,i,False,,idk,False,True,
dev_2869,i,False,,idk,False,True,
dev_2870,yes,True,False,yes,True,False,False
dev_2871,i,False,,idk,False,True,
dev_2872,no,True,True,no,True,False,True
dev_2873,yes,True,True,yes,True,False,True
dev_2874,yes,True,True,yes,True,False,True
dev_2875,no,True,False,no,True,False,False
dev_2877,yes,True,True,yes,True,False,True
dev_2878,yes,True,True,yes,True,False,True
dev_2880,yes,True,False,yes,True,False,False
dev_2881,i,False,,idk,False,True,
dev_2882,i,False,,idk,False,True,
dev_2883,yes,True,True,yes,True,False,True
dev_2884,no,True,True,no,True,False,True
dev_2885,i,False,,idk,False,True,
dev_2886,i,False,,idk,False,True,
dev_2888,yes,True,True,yes,True,False,True
dev_2889,i,False,,idk,False,True,
dev_2890,yes,True,False,yes,True,False,False
dev_2891,i,False,,idk,False,True,
dev_2892,no,True,True,no,True,False,True
dev_2893,yes,True,True,yes,True,False,True
dev_2894,yes,True,True,yes,True,False,True
dev_2895,i,False,,idk,False,True,
dev_2896,i,False,,idk,False,True,
dev_2897,no,True,True,no,True,False,True
dev_2898,yes,True,True,yes,True,False,True
dev_2899,i,False,,idk,False,True,
dev_2900,i,False,,idk,False,True,
dev_2901,no,True,False,no,True,False,False
dev_2902,yes,True,True,yes,True,False,True
dev_2903,yes,True,True,yes,True,False,True
dev_2905,i,False,,idk,False,True,
dev_2906,no,True,False,no,True,False,False
dev_2908,no,True,True,no,True,False,True
dev_2909,i,False,,idk,False,True,
dev_2910,i,False,,idk,False,True,
dev_2911,no,True,True,no,True,False,True
dev_2912,i,False,,idk,False,True,
dev_2913,yes,True,True,yes,True,False,True
dev_2915,yes,True,True,yes,True,False,True
dev_2916,i,False,,idk,False,True,
dev_2917,yes,True,True,yes,True,False,True
dev_2918,i,False,,idk,False,True,
dev_2919,yes,True,False,yes,True,False,False
dev_2920,i,False,,idk,False,True,
dev_2921,no,True,True,no,True,False,True
dev_2922,yes,True,True,yes,True,False,True
dev_2923,i,False,,idk,False,True,
dev_2924,i,False,,idk,False,True,
dev_2925,i,False,,idk,False,True,
dev_2926,i,False,,idk,False,True,
dev_2927,yes,True,True,yes,True,False,True
dev_2928,yes,True,True,yes,True,False,True
dev_2929,i,False,,idk,False,True,
dev_2930,yes,True,True,yes,True,False,True
dev_2931,no,True,False,no,True,False,False
dev_2932,yes,True,True,yes,True,False,True
dev_2933,yes,True,False,yes,True,False,False
dev_2935,i,False,,idk,False,True,
dev_2936,i,False,,idk,False,True,
dev_2937,i,False,,idk,False,True,
dev_2938,i,False,,idk,False,True,
dev_2940,i,False,,idk,False,True,
dev_2941,i,False,,idk,False,True,
dev_2943,i,False,,idk,False,True,
dev_2944,yes,True,True,yes,True,False,True
dev_2945,yes,True,True,yes,True,False,True
dev_2946,no,True,True,no,True,False,True
dev_2947,i,False,,idk,False,True,
dev_2948,yes,True,True,yes,True,False,True
dev_2949,yes,True,True,yes,True,False,True
dev_2951,no,True,True,no,True,False,True
dev_2952,yes,True,True,yes,True,False,True
dev_2953,yes,True,True,yes,True,False,True
dev_2954,i,False,,idk,False,True,
dev_2955,i,False,,idk,False,True,
dev_2956,no,True,False,no,True,False,False
dev_2957,i,False,,idk,False,True,
dev_2958,yes,True,True,yes,True,False,True
dev_2959,yes,True,False,yes,True,False,False
dev_2960,i,False,,idk,False,True,
dev_2961,yes,True,True,yes,True,False,True
dev_2962,i,False,,idk,False,True,
dev_2963,i,False,,idk,False,True,
dev_2964,i,False,,idk,False,True,
dev_2965,i,False,,idk,False,True,
dev_2966,yes,True,True,yes,True,False,True
dev_2967,no,True,False,no,True,False,False
dev_2969,i,False,,idk,False,True,
dev_2971,yes,True,True,yes,True,False,True
dev_2972,no,True,True,no,True,False,True
dev_2973,yes,True,False,yes,True,False,False
dev_2974,yes,True,True,yes,True,False,True
dev_2976,i,False,,idk,False,True,
dev_2977,i,False,,idk,False,True,
dev_2978,yes,True,True,yes,True,False,True
dev_2979,yes,True,True,yes,True,False,True
dev_2980,yes,True,True,yes,True,False,True
dev_2982,yes,True,True,yes,True,False,True
dev_2983,i,False,,idk,False,True,
dev_2984,i,False,,idk,False,True,
dev_2985,yes,True,True,yes,True,False,True
dev_2986,i,False,,idk,False,True,
dev_2987,no,True,True,no,True,False,True
dev_2988,no,True,True,no,True,False,True
dev_2989,yes,True,True,yes,True,False,True
dev_2991,no,True,False,no,True,False,False
dev_2992,yes,True,True,yes,True,False,True
dev_2993,i,False,,idk,False,True,
dev_2994,no,True,True,no,True,False,True
dev_2995,no,True,True,no,True,False,True
dev_2996,i,False,,idk,False,True,
dev_2997,i,False,,idk,False,True,
dev_2998,yes,True,True,yes,True,False,True
dev_2999,i,False,,idk,False,True,
dev_3000,no,True,False,no,True,False,False
dev_3002,i,False,,idk,False,True,
dev_3003,yes,True,True,yes,True,False,True
dev_3004,i,False,,idk,False,True,
dev_3005,no,True,True,no,True,False,True
dev_3006,yes,True,True,yes,True,False,True
dev_3007,yes,True,True,yes,True,False,True
dev_3008,no,True,True,no,True,False,True
dev_3009,i,False,,idk,False,True,
dev_3010,i,False,,idk,False,True,
dev_3011,yes,True,True,yes,True,False,True
dev_3013,i,False,,idk,False,True,
dev_3014,i,False,,idk,False,True,
dev_3015,no,True,False,no,True,False,False
dev_3016,no,True,True,no,True,False,True
dev_3017,yes,True,True,yes,True,False,True
dev_3018,i,False,,idk,False,True,
dev_3019,yes,True,True,yes,True,False,True
dev_3021,yes,True,True,yes,True,False,True
dev_3022,i,False,,idk,False,True,
dev_3023,i,False,,idk,False,True,
dev_3024,i,False,,idk,False,True,
dev_3025,i,False,,idk,False,True,
dev_3026,i,False,,idk,False,True,
dev_3027,yes,True,False,yes,True,False,False
dev_3028,i,False,,idk,False,True,
dev_3029,yes,True,False,yes,True,False,False
dev_3030,i,False,,idk,False,True,
dev_3031,yes,True,True,yes,True,False,True
dev_3032,i,False,,idk,False,True,
dev_3033,i,False,,idk,False,True,
dev_3034,i,False,,idk,False,True,
dev_3035,yes,True,False,yes,True,False,False
dev_3036,no,True,True,no,True,False,True
dev_3038,yes,True,True,yes,True,False,True
dev_3039,no,True,True,no,True,False,True
dev_3040,yes,True,False,yes,True,False,False
dev_3041,i,False,,idk,False,True,
dev_3043,yes,True,True,yes,True,False,True
dev_3044,i,False,,idk,False,True,
dev_3045,i,False,,idk,False,True,
dev_3046,i,False,,idk,False,True,
dev_3047,i,False,,idk,False,True,
dev_3048,no,True,True,no,True,False,True
dev_3049,i,False,,idk,False,True,
dev_3050,i,False,,idk,False,True,
dev_3051,yes,True,True,yes,True,False,True
dev_3053,yes,True,True,yes,True,False,True
dev_3054,yes,True,True,yes,True,False,True
dev_3055,i,False,,other,False,False,
dev_3056,i,False,,idk,False,True,
dev_3057,no,True,True,no,True,False,True
dev_3058,i,False,,idk,False,True,
dev_3059,yes,True,True,yes,True,False,True
dev_3060,i,False,,idk,False,True,
dev_3061,yes,True,True,yes,True,False,True
dev_3062,i,False,,idk,False,True,
dev_3064,yes,True,True,yes,True,False,True
dev_3065,i,False,,idk,False,True,
dev_3066,yes,True,True,yes,True,False,True
dev_3067,i,False,,idk,False,True,
dev_3068,i,False,,idk,False,True,
dev_3069,no,True,True,no,True,False,True
dev_3070,yes,True,True,yes,True,False,True
dev_3072,i,False,,idk,False,True,
dev_3073,yes,True,False,yes,True,False,False
dev_3074,yes,True,True,yes,True,False,True
dev_3075,no,True,True,no,True,False,True
dev_3076,yes,True,True,yes,True,False,True
dev_3077,i,False,,idk,False,True,
dev_3078,yes,True,True,yes,True,False,True
dev_3079,no,True,False,no,True,False,False
dev_3080,i,False,,idk,False,True,
dev_3082,i,False,,idk,False,True,
dev_3083,yes,True,True,yes,True,False,True
dev_3084,yes,True,True,yes,True,False,True
dev_3085,i,False,,idk,False,True,
dev_3086,no,True,True,no,True,False,True
dev_3087,i,False,,idk,False,True,
dev_3088,no,True,True,no,True,False,True
dev_3089,no,True,False,no,True,False,False
dev_3090,no,True,True,no,True,False,True
dev_3091,no,True,True,no,True,False,True
dev_3092,the,False,,other,False,False,
dev_3093,i,False,,idk,False,True,
dev_3094,i,False,,idk,False,True,
dev_3096,i,False,,idk,False,True,
dev_3097,yes,True,True,yes,True,False,True
dev_3098,yes,True,True,yes,True,False,True
dev_3099,yes,True,True,yes,True,False,True
dev_3101,yes,True,True,yes,True,False,True
dev_3102,the,False,,other,False,False,
dev_3103,i,False,,idk,False,True,
dev_3104,i,False,,idk,False,True,
dev_3105,no,True,False,no,True,False,False
dev_3106,no,True,False,no,True,False,False
dev_3107,no,True,False,no,True,False,False
dev_3108,no,True,True,no,True,False,True
dev_3109,i,False,,idk,False,True,
dev_3110,yes,True,True,yes,True,False,True
dev_3111,yes,True,True,yes,True,False,True
dev_3112,no,True,True,no,True,False,True
dev_3113,i,False,,idk,False,True,
dev_3114,i,False,,idk,False,True,
dev_3115,yes,True,True,yes,True,False,True
dev_3116,yes,True,True,yes,True,False,True
dev_3117,in,False,,other,False,False,
dev_3118,i,False,,idk,False,True,
dev_3120,yes,True,True,yes,True,False,True
dev_3121,i,False,,idk,False,True,
dev_3122,yes,True,False,yes,True,False,False
dev_3124,steph,False,,other,False,False,
dev_3125,i,False,,idk,False,True,
dev_3126,i,False,,idk,False,True,
dev_3127,i,False,,idk,False,True,
dev_3129,i,False,,idk,False,True,
dev_3130,i,False,,idk,False,True,
dev_3132,i,False,,idk,False,True,
dev_3133,yes,True,True,yes,True,False,True
