scaffold,L,boolq_id,gold,reply,timing_s,first_token,compliant,pred_strict,correct_strict,pred_label,pred_raw,is_answered,is_idk,answered_correct,condition,acc_type
underspecified,21,dev_1132,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1233,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1511,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1633,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2007,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2214,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2239,0,I don't know.,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_2299,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2303,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2477,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2993,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3126,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3188,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3193,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3234,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3265,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0001,0,I don't know,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_0579,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1003,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1483,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1551,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1702,0,"NO
###",,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1925,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2025,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2312,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2471,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2521,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2782,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2812,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_3014,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3034,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3159,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3190,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0682,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0735,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1505,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1668,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2373,0,I don't know,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_2793,0,I don't know,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_2929,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0605,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0908,0,I don't know,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_1388,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1521,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2334,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2641,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0347,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0411,0,I don't know.,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_0439,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0452,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0585,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0656,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0661,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0701,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0704,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0752,0,I don't know.,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_0848,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0883,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1143,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1305,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1497,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1777,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2250,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2370,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0083,0,"YES


###",,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0085,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0170,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0230,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0412,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0421,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0447,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0544,0,I don't know,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_0565,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0589,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0593,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0859,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0865,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1518,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1768,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1779,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1905,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2156,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2158,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2798,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3138,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0307,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0506,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0641,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0844,0,I don't know,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_1032,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1574,0,I don't know.,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_1889,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2093,0,I don't know,,i,False,,,idk,i don't know,False,True,,underspecified,IDK
underspecified,21,dev_2213,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2735,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2836,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0788,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0798,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1249,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1458,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1584,0,"YES, there is a GMC version of the Avalanche. The G",,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1589,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1657,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1691,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1943,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2682,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2712,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0427,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0531,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1915,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1946,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2024,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2265,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0004,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0241,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0326,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0525,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0577,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0799,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0142,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0494,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0527,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0566,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0648,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0668,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0749,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0790,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0867,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0921,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1088,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1329,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1402,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1428,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1439,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0020,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0027,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0047,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0070,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0086,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0121,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0131,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0147,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0159,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0190,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0195,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0200,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0214,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0242,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0522,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0033,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0123,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0501,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0526,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1076,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1213,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1654,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1753,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1825,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2911,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2740,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2517,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1139,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0002,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0773,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1186,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1302,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1349,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1771,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1804,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1873,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1963,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2582,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2598,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3158,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0551,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1158,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1364,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1807,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2542,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2562,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3005,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3194,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3195,0,"NO
###",,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0013,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0043,0,"YES, the U.S. Interstate Highway System includes several interstates that",,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0052,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0091,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0116,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0288,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0555,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0627,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0831,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0721,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0863,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1357,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1951,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2131,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2174,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2252,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2309,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2364,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3075,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_3205,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0015,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0153,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0161,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0306,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0334,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0338,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0493,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0520,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0212,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0309,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0484,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0654,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0973,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1335,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1443,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0284,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0330,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0443,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0975,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1741,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1770,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1860,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1967,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0236,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0741,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1440,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2062,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2109,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2137,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0478,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0545,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1125,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1137,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1162,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1177,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1444,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0313,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0823,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0839,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1222,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1254,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1269,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1334,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0184,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0322,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0557,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0573,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1179,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0619,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0650,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0734,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0061,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0124,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0914,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0955,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1610,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1790,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2096,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2277,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2499,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1959,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1992,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2047,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1656,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1663,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1752,0,"YES, triamcinolone cream can be used for poison ivy",,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_2049,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2050,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_1442,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
underspecified,21,dev_0301,0,"NO
###",,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0480,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1290,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_1819,0,NO,,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_2206,0,"NO. The Emancipation Proclamation, issued by President Abraham Lincoln",,no,True,0.0,True,no,no,True,False,True,underspecified,Correct
underspecified,21,dev_0376,0,YES,,yes,True,1.0,False,yes,yes,True,False,False,underspecified,Incorrect
